Date,TEMP,TEMP.1,TEMP.2,TEMP.3,RNC Id,TEMP.4,CS Traffic (Erl),PS Traffic (GB),TU Traffic,Average HSPA Users,CS RRC Att,CS RRC Cong,CS RRC CR,PS RRC Att_HSDPA,PS RRC Cong,PS RRC CR,CS RAB Att,CS RAB Cong,CS RAB CR,PS RAB Att_HSDPA,PS RAB Cong,PS RAB CR,CS RRC Att.1,CS RRC Succ,CS NAS Att,CS NAS Succ,CS RAB Att.1,CS RAB Succ,CS CSSR,PS RRC Att_HSDPA.1,PS RRC Succ_HSDPA,PS NAS Att_HSDPA,PS NAS Succ_HSDPA,PS RAB Att_HSDPA.1,PS RAB Succ_HSDPA,PS CSSR_HSDPA,CS Call Att,CS Call Drop,CS CDR,PS Call Att_HSDPA,PS Call Drop_HSDPA,PS CDR_HSPDA,PS Call Att_R99,PS Call Drop_R99,PS CDR_R99,MultiRAB Call Att,MultiRAB Call Drop,CS CDR_MultiRAB,CS Soft HO Att,CS Soft HO Succ,CS Soft HOSR,PS Soft HO Att,PS Soft HO Succ,PS Soft HOSR,CS Hard HO Att,CS Hard HO Succ,CS Hard HOSR,PS Hard HO Att,PS Hard HO Succ,PS Hard HOSR,CS IRAT HO Att,CS IRAT HO Succ,CS InterRAT HOSR,PS IRAT HO Att,PS IRAT HO Succ,PS InterRAT HOSR,HSDPA User Throughput_Numerator,HSDPA User Throughput_Denominator,HSDPA User Throughput (Kbps),HSUPA User Throughput_Numerator,HSUPA User Throughput_Denominator,HSUPA User Throughput (Kbps),RTWP_Num,RTWP_Den,RTWP,pmCellDowntimeAuto,pmCellDowntimeMan,Cell Downtime 3G (s),Cell 3G Availibility (%),SHO OverHead_Num,SHO OverHead_Dem,SHO OverHead,DC_E_RAN_IUBEDCH.pmEdchDataFramesReceived,DC_E_RAN_IUBEDCH.pmEdchDataFramesLost,Packet Loss Rate
2025-07-18 00:00:00,0,0,0,0,HLTBRE1,0,0.0,0.0,#ERROR,0.0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,,,,,,,0.0,0,#DIV/0,7200,0,7200,0.0,0.0,0.0,#DIV/0,7245999663,538643,0.0074964854605182
2025-07-18 00:00:00,0,0,0,0,HLRE03,0,217.552777777778,3571.02075439453,#ERROR,6826.10694444444,15321,0,0,1375546,0,0,15606,0,0,1485315,0,0,15321,15287,17775,17752,15606,15599,99.604277211248,1375546,1372281,1383388,1383129,1485315,1468113,98.5887890965675,15627,45,0.287963140717988,4729623,62659,1.32482018122798,4811180,23286,0.483997688716697,6803,11,0.161693370571807,3918992,3914390,99.882571845005,1064947,1063532,99.8671295379019,91,90,98.9010989010989,5540,5478,98.8808664259928,0,0,#DIV/0,0,0,#DIV/0,25364775904.0,13391631.578,1894.07659225555,3727132432.0,13932643.404,267.510789153619,-179171395.7,1706250,-105.008876600733,228505,907204,1135709,98.744588387834,6.18913058562309,4.10670968637247,1.50707769924931,7245999663,538643,0.0074964854605182
2025-07-18 00:00:00,0,0,0,0,HLRE04,0,186.280555555556,2599.11924780273,#ERROR,4404.09097222222,95916,0,0,919794,0,0,96357,0,0,937763,1,0.000106636751503312,95916,95902,97886,97837,96357,96352,99.9301672885779,919794,917541,923771,923635,937763,929769,98.8901267025699,96354,20,0.0207567926603981,3477464,43757,1.25830202699438,3769071,21105,0.55995230654981,4408,8,0.181488203266788,2260312,2255740,99.797727039453,624640,624051,99.9057056864754,83,82,98.7951807228916,2068,2018,97.5822050290135,0,0,#DIV/0,0,0,#DIV/0,18794177243.0,6991711.302,2688.06540075873,2510482151.0,7680649.058,326.858073066772,-148984711.2,1411315,-105.564463780233,48839,871205,920044,99.6751343656875,4.18610970035551,3.04504401557474,1.37472879831768,7245999663,538643,0.0074964854605182
2025-07-18 00:00:00,0,0,0,0,HLRE01,0,246.730555555556,2366.20644714355,#ERROR,4726.92638888889,18076,0,0,980978,0,0,19379,0,0,1020360,0,0,18076,18057,21364,21326,19379,19374,99.6914777374286,980978,978059,985113,984950,1020360,1011111,98.7823446918395,19401,43,0.22163805989382,3925155,46910,1.19511204016147,3745989,22968,0.613135810062443,9723,13,0.133703589427132,3226218,3223105,99.9035093102822,787057,786156,99.8855229036779,167,164,98.2035928143713,1964,1917,97.6069246435845,0,0,#DIV/0,0,0,#DIV/0,16998929963.0,7124885.01,2385.85323680894,2464547799.0,8502212.32,289.871354212429,-182547361.6,1755152,-104.00658267774,9200,532801,542001,99.9490925188136,4.0330425561029,2.82824302134647,1.42598868826444,7245999663,538643,0.0074964854605182
2025-07-18 00:00:00,0,0,0,0,HLRE02,0,168.545833333333,2636.34233215332,#ERROR,4998.28888888888,11318,0,0,1056558,4,3.78587829537044e-06,12386,1,0.00807363151945745,1054405,3,0.000284520653828462,11318,11298,14096,14067,12386,12381,99.5777078402888,1056558,1053811,1059946,1059719,1054405,1045129,98.8413816347129,12426,35,0.281667471430871,3830187,50882,1.32844688784125,4144549,26924,0.649624362023468,5705,9,0.157756354075372,2634909,2631799,99.8819693583346,695786,695084,99.8991069093083,73,72,98.6301369863014,1888,1872,99.1525423728814,0,0,#DIV/0,0,0,#DIV/0,19069193436.0,8227312.636,2317.79127397682,2573747042.0,9080523.914,283.435963208235,-142582050.4,1354181,-105.290245838629,216090,1706400,1922490,98.602770018622,5.01200069771498,3.55926652712367,1.40815548920561,7245999663,538643,0.0074964854605182
2025-07-19 00:00:00,0,0,0,0,HLRE01,0,213.911111111111,2295.46844921875,#ERROR,4367.37708333333,14796,0,0,902237,0,0,16068,0,0,905611,0,0,14796,14786,17371,17351,16068,16045,99.6744773505147,902237,899733,905436,905285,905611,897899,98.8567621075864,16105,106,0.658180689226948,3367112,46197,1.37200663357797,3173067,20348,0.641272308463704,7762,40,0.515331100231899,2770178,2718041,98.1179187763386,685019,684336,99.9002947363504,165,158,95.7575757575758,1754,1701,96.9783352337514,0,0,#DIV/0,0,0,#DIV/0,16559030489.0,7227208.382,2291.20700743066,2337422780.0,8376277.57,279.052689033561,-179175184.1,1716206,-104.401909852314,401748,532828,934576,97.7769588313413,3.67732963875205,2.60120073891626,1.41370467251372,7157223562,870658,0.0121934873464539
2025-07-19 00:00:00,0,0,0,0,HLRE02,0,148.304166666667,2531.93348669434,#ERROR,5122.72847222222,9611,0,0,1055651,2072,0.00196276989270128,10977,0,0,1039607,1,9.61901949486681e-05,9611,9591,12282,12246,10977,10968,99.417824011276,1055651,1050025,1055719,1055478,1039607,1029988,98.5242399955038,11021,60,0.544415207331458,3374757,59631,1.76697166640443,3525383,26445,0.750131262333766,5142,31,0.602878257487359,2298402,2288928,99.5878005675247,670803,670022,99.8835723751981,69,69,100,1773,1734,97.8003384094755,0,0,#DIV/0,0,0,#DIV/0,18100156466.0,10482991.798,1726.62125610489,2588177294.0,11094299.456,233.288934039027,-116843686.7,1108207,-105.434893210384,2675008,1706403,4381411,82.7034967928823,4.92332984475842,3.58803854875283,1.37215076645977,7157223562,870658,0.0121934873464539
2025-07-19 00:00:00,0,0,0,0,HLRE03,0,176.940277777778,3345.49233728027,#ERROR,6226.41527777776,13747,0,0,1008325,0,0,13802,0,0,1033952,0,0,13747,13733,15709,15688,13802,13796,99.721244777031,1008325,1005509,1010677,1010410,1033952,1018974,98.2501914877214,13851,43,0.310446899140856,4001436,57239,1.4304614643343,4243695,20830,0.490845831286179,5428,14,0.25792188651437,3661455,3655025,99.8243867533535,1031747,1030513,99.8803970353197,80,75,93.75,7071,6997,98.9534719275916,0,0,#DIV/0,0,0,#DIV/0,23985020222.0,12859370.318,1865.17843633656,3334658312.0,13986094.84,238.426690948994,-174185124.4,1651994,-105.439320239662,773461,907203,1680664,95.7505878604079,5.68175825700805,3.74755065223425,1.51612580703096,7157223562,870658,0.0121934873464539
2025-07-19 00:00:00,0,0,0,0,HLRE04,0,155.963888888889,2312.8247121582,#ERROR,4730.02916666667,61497,0,0,887414,21,2.36642649315877e-05,62212,0,0,868508,0,0,61497,61479,63697,63633,62212,62197,99.8462041708792,887414,884083,887266,887073,868508,859324,98.5497218618132,62201,49,0.078776868539091,3017828,59995,1.9880191979132,3133180,27019,0.862350710779464,4355,26,0.597014925373134,2293654,2289975,99.8396009162672,715235,714437,99.8884282788175,73,69,94.5205479452055,2187,2157,98.6282578875172,0,0,#DIV/0,0,0,#DIV/0,16456951289.0,10245662.976,1606.23586072953,2336138730.0,11223219.29,208.15228408497,-108638234.1,1027657,-105.714488491783,3889550,871202,4760752,74.1276207960834,4.61827069578466,3.28122143219909,1.40748522805103,7157223562,870658,0.0121934873464539
2025-07-19 00:00:00,0,0,0,0,HLTBRE1,0,0.0,0.0,#ERROR,0.0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,,,,,,,0.0,0,#DIV/0,7200,0,7200,0.0,0.0,0.0,#DIV/0,7157223562,870658,0.0121934873464539
