Index,Start Time,End Time,Query Granularity,RNS SubNetwork,RNC Managed NE,RNC Managed NE Name,Location Name,CS Traffic (Erl)_VNM,PS Traffic (GB),TEMP1_VNM,Average HSDPA User_VNM,CS Att_VNM,CS Cong_VNM,CS CR_VNM,PS Att_VNM,PS Cong_VNM,PS CR_VNM,CS RAB Att_VNM_2,TEMP2_VNM,TEMP3_VNM,PS RAB Att_VNM_2,TEMP4_VNM,TEMP5_VNM,CS RRC Att_VNM,CS RRC Succ_VNM,TEMP6_VNM,TEMP7_VNM,CS RAB Att_VNM,CS RAB Succ_VNM,CS CSSR_VNM,PS RRC Att_VNM,PS RRC Succ_VNM,TEMP8_VNM,TEMP9_VNM,PS RAB Att_VNM,PS RAB Succ_VNM,PS CSSR_VNM,CS Call Att_VNM,CS Call Drop_VNM,CS CDR_VNM,PS Call Att_HSDPA_VNM,PS Call Drop_HSDPA_VNM,PS CDR_HSDPA_VNM,PS Call Att_R99_VNM,PS Call Drop_R99_VNM,PS CDR_R99_VNM,TEMP10_VNM,TEMP11_VNM,TEMP12_VNM,CS Soft HO Att_VNM,CS Soft HO Succ_VNM,CS Soft HOSR_VNM,PS Soft HO Att_VNM,PS Soft HO Succ_VNM,PS Soft HOSR_VNM,CS Hard HO Att_VNM,CS Hard HO Succ_VNM,CS Hard HOSR_VNM,PS Hard HO Att_VNM,PS Hard HO Succ_VNM,PS Hard HOSR_VNM,CS InterRAT HO Att_VNM,CS InterRAT HO Succ_VNM,CS InterRAT HOSR_VNM,PS InterRAT HO Att_VNM,PS InterRAT HO Succ_VNM,PS InterRAT HOSR_VNM,HSDPA User Throughput_VNM_Num,HSDPA User Throughput_VNM_Den,HSDPA User Throughput_VNM,HSUPA User Throughput_VNM_Num,HSUPA User Throughput_VNM_Den,HSUPA User Throughput_VNM,RTWP_VNM_Num,RTWP_VNM_Den,RTWP_VNM
22,2025-07-26 00:00:00,2025-07-27 00:00:00,1Day(s),102,102,HNRZ02(102),,512.955,4265.7935,0,1180.8034,32613,0,0.0,2110733,174,0.0082,32613,0,0,2103921,0,0,29885,29856,0,0,32613,32601,99.8662,1347023,1340462,0,0,2103921,2096582,99.1658,31099,25,0.0804,6825980,77830,1.1402,6107340,9414,0.1541,0,0,0,207064,207064,100.0,14288993,14288195,99.9944,982,945,96.2322,153,151,98.6928,0,0,0,0,0,0,30451279763,14654852,2077.8974,3497365100,13108071,266.81,-5233815000.5,49109253,-106.5749
21,2025-07-26 00:00:00,2025-07-27 00:00:00,1Day(s),101,101,HNRZ01(101),,135.3589,1416.3856,0,335.6608,8314,0,0.0,810587,0,0.0,8314,0,0,809409,0,0,6425,6394,0,0,8314,8310,99.4696,865511,862367,0,0,809409,804558,99.0396,8192,5,0.061,2425857,33229,1.3698,3197430,9217,0.2883,0,0,0,40144,40117,99.9327,2185242,2185194,99.9978,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10601054406,4623071,2293.0759,1031241921,4461950,231.1191,-1566517351.9,14624679,-107.1146
23,2025-07-27 00:00:00,2025-07-28 00:00:00,1Day(s),101,101,HNRZ01(101),,127.4,1377.2939,0,318.8664,8107,0,0.0,754943,0,0.0,8107,0,0,753886,0,0,6645,6612,0,0,8107,8105,99.4788,809704,807282,0,0,753886,749894,99.1729,7983,7,0.0877,2324354,31406,1.3512,3044214,8858,0.291,0,0,0,35938,35890,99.8664,2185079,2185003,99.9965,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10288813350,4309412,2387.521,1007074206,4205714,239.4538,-1569326257.4,14650571,-107.1171
24,2025-07-27 00:00:00,2025-07-28 00:00:00,1Day(s),102,102,HNRZ02(102),,422.0456,4151.9186,0,1128.7939,28884,0,0.0,2030146,3,0.0001,28884,0,0,2024117,0,0,26313,26289,0,0,28884,28862,99.8327,1269264,1262189,0,0,2024117,2017551,99.12,27315,17,0.0622,6546539,73367,1.1207,5908107,9044,0.1531,0,0,0,158155,158153,99.9987,13719121,13718129,99.9928,650,636,97.8462,655,650,99.2366,0,0,0,0,0,0,29615609186,13947399,2123.3785,3421357371,12447517,274.8626,-5234177158.0,49112527,-106.5752
25,2025-07-28 00:00:00,2025-07-29 00:00:00,1Day(s),101,101,HNRZ01(101),,145.5161,1378.4816,0,321.4253,8750,0,0.0,776987,0,0.0,8750,0,0,775963,0,0,7057,7038,0,0,8750,8743,99.651,822494,820025,0,0,775963,772372,99.2384,8631,7,0.0811,2353958,28833,1.2249,3091980,8128,0.2629,0,0,0,40693,40690,99.9926,2124019,2123950,99.9968,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10322143531,4422042,2334.2481,999579082,4321130,231.3235,-1583808787.0,14796972,-107.036
26,2025-07-28 00:00:00,2025-07-29 00:00:00,1Day(s),102,102,HNRZ02(102),,522.3419,3984.1934,0,1155.0039,33051,0,0.0,2091522,61,0.0029,33049,0,0,2085211,0,0,30580,30532,0,0,33049,33031,99.7887,1313510,1307672,0,0,2085211,2078131,99.2175,31455,36,0.1144,6796941,72147,1.0615,6118161,9043,0.1478,0,0,0,226054,226054,100.0,13773402,13772644,99.9945,862,845,98.0278,51,50,98.0392,0,0,0,0,0,0,28339343731,13719163,2065.6758,3323056306,12404242,267.8968,-5231899643.2,49108485,-106.5376
27,2025-07-29 00:00:00,2025-07-30 00:00:00,1Day(s),101,101,HNRZ01(101),,130.29,1407.36,0,318.1167,8552,0,0.0,769242,0,0.0,8552,0,0,768184,0,0,7126,7097,0,0,8552,8546,99.5232,846726,844782,0,0,768184,764148,99.2462,8437,3,0.0356,2316619,28017,1.2094,3037935,8204,0.2701,0,0,0,37909,37862,99.876,2196241,2196119,99.9944,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10586475344,4353600,2431.6598,983687630,4177906,235.4499,-1582858418.7,14794510,-106.9896
28,2025-07-29 00:00:00,2025-07-30 00:00:00,1Day(s),102,102,HNRZ02(102),,536.4317,4113.6797,0,1134.9482,34917,0,0.0,2031136,46,0.0023,34914,0,0,2024645,0,0,32525,32493,0,0,34914,34900,99.8616,1316884,1310480,0,0,2024645,2017809,99.1777,33217,16,0.0482,6664538,70685,1.0606,5989417,8845,0.1477,0,0,0,215408,215408,100.0,13574763,13574007,99.9944,1005,974,96.9154,179,176,98.324,0,0,0,0,0,0,29516036142,13919663,2120.4562,3286487983,12482590,263.2857,-5196782697.3,48810930,-106.4676
29,2025-07-30 00:00:00,2025-07-31 00:00:00,1Day(s),101,101,HNRZ01(101),,151.7158,1380.3121,0,314.228,8678,0,0.0,752071,0,0.0,8678,0,0,750971,0,0,7128,7097,0,0,8678,8674,99.5192,828201,825964,0,0,750971,747340,99.2477,8571,4,0.0467,2272792,27710,1.2192,2984934,7399,0.2479,0,0,0,46445,46399,99.901,2124214,2124150,99.997,0,0,0.0,0,0,0.0,0,0,0,0,0,0,10361605194,4378091,2366.6945,991653358,4234276,234.1966,-1578045955.4,14743134,-107.036
30,2025-07-30 00:00:00,2025-07-31 00:00:00,1Day(s),102,102,HNRZ02(102),,516.9767,4052.5965,0,1121.1184,33610,0,0.0,2025479,2,0.0001,33610,0,0,2019282,0,0,32268,32234,0,0,33610,33585,99.8203,1316926,1310262,0,0,2019282,2012774,99.1733,32010,22,0.0687,6587402,68411,1.0385,5915910,8438,0.1426,0,0,0,200464,200464,100.0,13555413,13554638,99.9943,936,917,97.9701,39,36,92.3077,0,0,0,0,0,0,29128640491,13577227,2145.4041,3212284237,12156169,264.2514,-5228918033.6,49101253,-106.4926
