Date,TEMP,TEMP.1,TEMP.2,TEMP.3,RNC Id,TEMP.4,CS Traffic (Erl),PS Traffic (GB),TU Traffic,Average HSPA Users,CS RRC Att,CS RRC Cong,CS RRC CR,PS RRC Att_HSDPA,PS RRC Cong,PS RRC CR,CS RAB Att,CS RAB Cong,CS RAB CR,PS RAB Att_HSDPA,PS RAB Cong,PS RAB CR,CS RRC Att.1,CS RRC Succ,CS NAS Att,CS NAS Succ,CS RAB Att.1,CS RAB Succ,CS CSSR,PS RRC Att_HSDPA.1,PS RRC Succ_HSDPA,PS NAS Att_HSDPA,PS NAS Succ_HSDPA,PS RAB Att_HSDPA.1,PS RAB Succ_HSDPA,PS CSSR_HSDPA,CS Call Att,CS Call Drop,CS CDR,PS Call Att_HSDPA,PS Call Drop_HSDPA,PS CDR_HSPDA,PS Call Att_R99,PS Call Drop_R99,PS CDR_R99,MultiRAB Call Att,MultiRAB Call Drop,CS CDR_MultiRAB,CS Soft HO Att,CS Soft HO Succ,CS Soft HOSR,PS Soft HO Att,PS Soft HO Succ,PS Soft HOSR,CS Hard HO Att,CS Hard HO Succ,CS Hard HOSR,PS Hard HO Att,PS Hard HO Succ,PS Hard HOSR,CS IRAT HO Att,CS IRAT HO Succ,CS InterRAT HOSR,PS IRAT HO Att,PS IRAT HO Succ,PS InterRAT HOSR,HSDPA User Throughput_Numerator,HSDPA User Throughput_Denominator,HSDPA User Throughput (Kbps),HSUPA User Throughput_Numerator,HSUPA User Throughput_Denominator,HSUPA User Throughput (Kbps),RTWP_Num,RTWP_Den,RTWP,pmCellDowntimeAuto,pmCellDowntimeMan,Cell Downtime 3G (s),Cell 3G Availibility (%),SHO OverHead_Num,SHO OverHead_Dem,SHO OverHead,DC_E_RAN_IUBEDCH.pmEdchDataFramesReceived,DC_E_RAN_IUBEDCH.pmEdchDataFramesLost,Packet Loss Rate
2025-07-18 00:00:00,0,0,0,0,HLTBRE1,0,0.0,0.0,#ERROR,0.0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,,,,,,,0.0,0,#DIV/0,86400,0,86400,0.0,0.0,0.0,#DIV/0,51888771439,4214645,0.00822120936693637
2025-07-18 00:00:00,0,0,0,0,HLRE03,0,1886.31111111111,25333.7560904541,#ERROR,4354.6103587963,157581,0,0,12832913,158,1.23120915726616e-05,160368,2,0.00124713159732615,13312822,0,0,157581,157407,177236,177030,160368,160272,99.7137530113422,12832913,12806703,12897305,12894429,13312822,13124577,98.362695765558,160073,314,0.196160501771067,42240935,500331,1.18446951991001,45005957,225754,0.501609153650482,62454,114,0.182534345278125,33694467,33652461,99.8753326473453,7981715,7970197,99.8556951732804,773,761,98.4476067270375,42674,41977,98.3666869756761,0,0,#DIV/0,0,0,#DIV/0,184138463341.0,84418219.348,2181.2644801464,23292665879.0,100778145.262,231.128146072191,-2166741621.8,20530914,-105.535565625573,2127371,10886437,13013808,99.0260146543894,3.97893149155611,2.64510242861233,1.50426367180175,51888771439,4214645,0.00822120936693637
2025-07-18 00:00:00,0,0,0,0,HLRE04,0,1872.33472222222,18221.4532647705,#ERROR,2914.9353587963,1166610,5,0.000431763269380558,9238865,9,9.74145633689853e-07,1148733,1,8.70524308085517e-05,9174402,11,0.000119898822833357,1166610,1166474,1183341,1182476,1148733,1148650,99.9080334660552,9238865,9219098,9268233,9266534,9174402,9082567,98.7690860359998,1148564,137,0.0119279378423841,31766544,361287,1.1373191871297,35847397,207342,0.578401829287633,42730,44,0.102972150713784,20124265,20096671,99.862881948732,4956651,4951964,99.9054401853187,793,780,98.3606557377049,21531,21182,98.3790813246017,0,0,#DIV/0,0,0,#DIV/0,133571671197.0,46037606.362,2901.36003480954,15856289439.0,57057200.204,277.901638746873,-1789667119.9,16900271,-105.895764624129,942206,10454439,11396645,99.477722124663,2.84147445121607,2.05609023192822,1.38197945162714,51888771439,4214645,0.00822120936693637
2025-07-18 00:00:00,0,0,0,0,HLRE01,0,2585.38888888889,18960.4506207275,#ERROR,3399.41655092592,233742,0,0,10009582,2,1.99808543453663e-07,246997,0,0,10137394,0,0,233742,233522,265413,264898,246997,246839,99.6482403687155,10009582,9985181,10064407,10062713,10137394,10044611,98.8265629311842,246757,450,0.182365647175156,37821258,426050,1.12648288959611,36402549,215514,0.592029970208954,103452,162,0.156594362602946,29998421,29965626,99.8906775793299,6731276,6723022,99.8773783752145,1664,1627,97.7764423076923,17045,16394,96.1806981519507,0,0,#DIV/0,0,0,#DIV/0,138046417047.0,52914831.74,2608.84165190771,18020043929.0,66989522.588,268.997945243276,-2198362340.1,21056610,-104.402481695772,159646,6393540,6553186,99.926384277704,2.92769311029009,2.06222689746397,1.41967555262248,51888771439,4214645,0.00822120936693637
2025-07-18 00:00:00,0,0,0,0,HLRE02,0,1440.62916666667,20232.4772529297,#ERROR,3420.28495370371,111727,0,0,10852314,6,5.52877478480626e-07,121167,1,0.000825307220612873,10662347,23,0.000215712356763478,111727,111582,134130,133893,121167,121109,99.6460332113464,10852314,10829526,10896442,10894280,10662347,10562714,98.8379268398591,121060,253,0.208987279035189,35717779,428613,1.1999990256953,39600109,257354,0.649882049567086,51256,83,0.161932261588887,22881616,22851078,99.8665391465358,5493060,5487630,99.9011479940143,665,653,98.1954887218045,15958,15476,96.979571374859,0,0,#DIV/0,0,0,#DIV/0,148168246539.0,57390910.414,2581.73716831047,17942442917.0,68858444.988,260.569969596712,-1722583863.8,16311980,-105.602377136313,1985264,20476872,22462136,98.9302796744603,3.41857593464736,2.44792175417175,1.39652173474149,51888771439,4214645,0.00822120936693637
2025-07-19 00:00:00,0,0,0,0,HLRE01,0,2384.60555555556,18579.8973918457,#ERROR,3226.79056712964,213859,1,0.000497745214179766,9349800,4101,0.000438619007893217,230449,6,0.00260361294689931,9365533,8,8.54195911754302e-05,213859,213606,244694,244178,230449,230275,99.5958151816675,9349800,9319869,9392691,9390941,9365533,9276690,98.715899978623,230247,990,0.429973028964547,33452517,431297,1.28928116231134,32186394,202318,0.628582375521781,96113,452,0.470279774848356,27440265,27289190,99.4494404481881,6361683,6353841,99.8767307330466,1635,1587,97.0642201834862,16427,15977,97.260607536373,0,0,#DIV/0,0,0,#DIV/0,134763049058.0,56529521.19,2383.94110229682,17463140104.0,69281473.554,252.060748829032,-2160342733.4,20672317,-104.504141137155,3940836,6393644,10334480,98.1828076582559,2.77835619640577,1.95464559386973,1.42141174089022,53753805257,7306805,0.0137163377572234
2025-07-19 00:00:00,0,0,0,0,HLRE02,0,1371.14027777778,20154.2960849609,#ERROR,3554.99322916667,106061,0,0,10929673,25912,0.00237079370993075,118929,0,0,10759056,12,0.000111533948703306,106061,105836,132443,132127,118929,118808,99.4484875754343,10929673,10872220,10937454,10935104,10759056,10649592,98.4411193066933,118706,873,0.735430391050158,33243656,513649,1.54510382371903,36447691,273539,0.750497473214421,53945,426,0.789693206043192,22682772,22515305,99.2616995841602,5871321,5864160,99.8780342617956,709,697,98.3074753173484,15811,15254,96.4771361710202,0,0,#DIV/0,0,0,#DIV/0,145589287499.0,73259104.442,1987.32005541051,18545233470.0,83498317.942,222.10307856599,-1569273685.8,14855426,-105.636397488702,16530526,20476844,37007370,91.0928523087799,3.54274122041979,2.5394517849875,1.39508111213745,53753805257,7306805,0.0137163377572234
2025-07-19 00:00:00,0,0,0,0,HLRE03,0,1896.65694444444,25466.3464329834,#ERROR,4446.05868055555,159388,0,0,12379625,36911,0.00298159273806759,165297,1,0.000604971657077866,12588418,6,4.76628596222337e-05,159388,159202,182822,182539,165297,165139,99.6333627145567,12379625,12311411,12389713,12386870,12588418,12390882,97.8659778421221,164945,800,0.485010154900118,39798758,561021,1.40964449192108,42779086,229570,0.536640731407866,65964,329,0.498756897701777,34946240,34795224,99.5678619502413,8741821,8727655,99.8379513833559,919,893,97.170837867247,52065,51327,98.5825410544512,0,0,#DIV/0,0,0,#DIV/0,183628135760.0,98517294.166,1863.91777519376,23668507473.0,114642737.314,206.454486586213,-2097182514.8,19865462,-105.569279727801,8771971,10886434,19658405,95.9838828271507,4.15829797572255,2.72887292373457,1.5238151764252,53753805257,7306805,0.0137163377572234
2025-07-19 00:00:00,0,0,0,0,HLRE04,0,1805.44722222222,18020.981109375,#ERROR,2983.7865162037,1015971,133,0.0132080849369239,9210010,1332,0.00014462525013545,1018597,203,0.0199293734420973,9044075,0,0,1015971,1015671,1036088,1035275,1018597,1018255,99.8584871883728,9210010,9184511,9225118,9223334,9044075,8942338,98.5822823757177,1018200,415,0.0407582007464152,30044672,423192,1.40854258618633,34026564,221936,0.652243347285962,46354,174,0.375372136169478,20474127,20424763,99.7588957028546,5308309,5302295,99.8867059170821,813,807,99.2619926199262,23684,23283,98.3068738388786,0,0,#DIV/0,0,0,#DIV/0,130625291495.0,55188831.268,2366.87910386572,15922068739.0,67564849.04,235.656098773695,-1661870057.4,15690200,-105.917710252259,13046035,10454429,23500464,92.7684015582872,2.96638204672423,2.11601137069014,1.40187434142036,53753805257,7306805,0.0137163377572234
2025-07-19 00:00:00,0,0,0,0,HLTBRE1,0,0.0,0.0,#ERROR,0.0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,,,,,,,0.0,0,#DIV/0,86400,0,86400,0.0,0.0,0.0,#DIV/0,53753805257,7306805,0.0137163377572234
2025-07-20 00:00:00,0,0,0,0,HLRE01,0,2124.1125,18596.05825,#ERROR,3209.36880787037,195464,0,0,9329750,2,2.14368016291969e-07,207070,2,0.00096585695658473,9403839,0,0,195464,195260,220995,220280,207070,206934,99.5070364345435,9329750,9307747,9375205,9373659,9403839,9318809,98.8457876288961,206932,362,0.174936694179731,35018856,394453,1.12640173054197,33579375,197677,0.588685763210304,82378,159,0.193012697564884,27347118,27309707,99.8631994786434,6191218,6184021,99.8837546989946,1355,1300,95.9409594095941,15070,14641,97.1532846715329,0,0,#DIV/0,0,0,#DIV/0,135713268636.0,50863194.038,2668.20185406776,17421490795.0,64037980.87,272.049345690121,-2189912159.5,20924639,-104.657105888422,1224437,6393616,7618053,99.4353894606758,2.72586235404123,1.93013022258712,1.41226862423175,50920462221,5469327,0.0108199736728085
2025-07-20 00:00:00,0,0,0,0,HLRE02,0,1382.74305555556,20959.6788226318,#ERROR,3431.06412037037,105429,0,0,10426203,2,1.91824387075525e-07,117851,2,0.0016970581496975,10255093,8,7.8010019021768e-05,105429,105283,128755,128559,117851,117781,99.6502773990194,10426203,10402398,10463645,10461442,10255093,10164018,98.8647941755505,117613,337,0.286532951289398,34578738,436699,1.26291190846815,38334362,259088,0.675863602477589,51123,115,0.224947675214678,22962607,22919669,99.8130090368223,5687017,5680919,99.8927733115621,712,703,98.7359550561798,14555,14150,97.2174510477499,0,0,#DIV/0,0,0,#DIV/0,153484933944.0,58311942.212,2632.1355132708,18748657026.0,72244985.902,259.514993212573,-1632193326.8,15439147,-105.717843531123,10709356,20476906,31186262,94.2294748775778,3.43495988138845,2.45304414500843,1.4002845763612,50920462221,5469327,0.0108199736728085
2025-07-20 00:00:00,0,0,0,0,HLRE03,0,1710.03472222222,24649.6281243897,#ERROR,3980.83444383528,147021,1,0.000721557988007706,10664155,395,3.70399717558494e-05,150066,1,0.000666373462343236,10737133,4,3.72538926359579e-05,147021,146900,166593,166369,150066,149961,99.7135324374644,10664155,10639564,10705960,10703256,10737133,10576189,98.2490929473022,149730,396,0.264476056902424,37663649,454687,1.20723034563114,41235896,203412,0.493288662867905,62603,189,0.301902464738112,31892742,31832722,99.8118067113828,7641217,7629152,99.8421063032237,785,769,97.9617834394905,45978,45380,98.6993779633738,0,0,#DIV/0,0,0,#DIV/0,179860939853.0,75487042.022,2382.67303944141,22568105348.0,95278518.564,236.864570189981,-2133549414.7,20171668,-105.7696078827,5407341,10883719,16291060,97.5243289051512,3.65401209087565,2.42406240676208,1.50739192220569,50920462221,5469327,0.0108199736728085
2025-07-20 00:00:00,0,0,0,0,HLRE04,0,1527.54722222222,18342.663647583,#ERROR,2848.42228009259,706956,0,0,8102542,2,2.46836116369406e-07,712836,2,0.000280569443743021,7937976,7,8.81836881341037e-05,706956,706861,725755,725471,712836,712764,99.9373405105686,8102542,8082859,8115928,8114436,7937976,7858479,98.739876826022,712683,159,0.0223100593110822,30018085,373314,1.2436302982019,34437194,210264,0.610572394487193,43138,67,0.155315499095925,18773042,18751365,99.8845312336701,4715505,4710567,99.8952816294331,789,779,98.7325728770596,19009,18599,97.8431269398706,0,0,#DIV/0,0,0,#DIV/0,134239238628.0,44679332.288,3004.50413544014,16084115713.0,58090240.384,276.881548547183,-1722964481.9,16254452,-105.999542888311,7476308,10454308,17930616,95.8557786114659,2.73938688561594,1.98313018452683,1.3813449600988,50920462221,5469327,0.0108199736728085
2025-07-20 00:00:00,0,0,0,0,HLTBRE1,0,0.0,0.0,#ERROR,0.0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,,,,,,,0.0,0,#DIV/0,86400,0,86400,0.0,0.0,0.0,#DIV/0,50920462221,5469327,0.0108199736728085
2025-07-21 00:00:00,0,0,0,0,HLTBRE1,0,0.0,0.0,#ERROR,0.0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,0,0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,0,0,#DIV/0,,,,,,,0.0,0,#DIV/0,86400,0,86400,0.0,0.0,0.0,#DIV/0,52057298451,5817162,0.0112481015613884
2025-07-21 00:00:00,0,0,0,0,HLRE04,0,1587.04305555556,19036.455588501,#ERROR,2869.38240740741,893868,17,0.00191892431875365,8489223,44,5.18304207581778e-06,880441,0,0,8266821,0,0,893868,893759,909289,908574,880441,880365,99.9005583301149,8489223,8471133,8503234,8501796,8266821,8182821,98.756257791552,880295,142,0.0161309560999438,29497524,352630,1.19545626948214,33363536,195351,0.585522469800563,36906,44,0.11922180675229,19028945,19008891,99.8946131800791,4853721,4849613,99.9153639032816,792,779,98.3585858585859,20910,20456,97.8287900526064,0,0,#DIV/0,0,0,#DIV/0,139933380444.0,48904822.262,2861.34115147845,16143900008.0,60770604.994,265.653106622748,-1790522589.4,16875544,-106.101621932899,1273260,10454443,11727703,99.2942142933163,2.7564436262062,2.01178157271034,1.37015054894484,52057298451,5817162,0.0112481015613884
